surface,item_type,id,title,original_source_meaning,base_meaning_rewrite,observable_tendency,where_it_helps,where_it_can_become_difficult,closing_reflection,voice_notes,source_file
You,placements/house,mars-6,Natal Mars in the 6th House,"tldr: Mars in the 6th house: drive, energy, and assertion push into work, health, and routine body: Mars in the 6th house: drive, energy, and assertion push into work, health, and routine. Gift: real force there. Watch: friction and impatience. With Mars in the 6th house, drive, assertion, desire, conflict, courage, heat, and the ability to act move through daily work, health, habits, service, maintenance, and labor. This makes how your days are built and whether your routine supports the life you say you want a central part of the life. Used consciously, this placement can become initiative, courage, stamina, directness, and the power to move this area forward. Left unconscious, it can become impatience, defensiveness, conflict for its own sake, or burning through this area faster than it can stabilize. gift: initiative, courage, stamina, directness, and the power to move this area forward expressed through rhythm and service. voiceNeutral: true","This placement concentrates action, heat, courage, friction, and desire in the life area of work, routine, service, maintenance, health, and daily obligations.","You may notice that work, routine, service, maintenance, health, and daily obligations repeatedly becomes a place where action, heat, courage, friction, and desire asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: forcing movement before the situation is ready.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mars-6.json
You,placements/house,mars-7,Natal Mars in the 7th House,"tldr: Mars in the 7th house: drive, energy, and assertion push into partnership and one-to-one bonds body: Mars in the 7th house: drive, energy, and assertion push into partnership and one-to-one bonds. Gift: real force there. Watch: friction and impatience. With Mars in the 7th house, drive, assertion, desire, conflict, courage, heat, and the ability to act move through partnership, marriage, clients, contracts, and open conflict. This makes how you meet others, let yourself be met, and handle equality in relationship a central part of the life. Used consciously, this placement can become initiative, courage, stamina, directness, and the power to move this area forward. Left unconscious, it can become impatience, defensiveness, conflict for its own sake, or burning through this area faster than it can stabilize. gift: initiative, courage, stamina, directness, and the power to move this area forward expressed through one-to-one bonds. voiceNeutral: true","This placement concentrates action, heat, courage, friction, and desire in the life area of partnership, collaboration, one-to-one bonds, and open others.","You may notice that partnership, collaboration, one-to-one bonds, and open others repeatedly becomes a place where action, heat, courage, friction, and desire asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: forcing movement before the situation is ready.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mars-7.json
You,placements/house,mars-8,Natal Mars in the 8th House,"tldr: Mars in the 8th house: drive, energy, and assertion push into intimacy, shared resources, and transformation body: Mars in the 8th house: drive, energy, and assertion push into intimacy, shared resources, and transformation. Gift: real force there. Watch: friction and impatience. With Mars in the 8th house, drive, assertion, desire, conflict, courage, heat, and the ability to act move through shared resources, trust, intimacy, debt, grief, and deep repair. This makes how you merge, trust, release control, and handle what cannot stay superficial a central part of the life. Used consciously, this placement can become initiative, courage, stamina, directness, and the power to move this area forward. Left unconscious, it can become impatience, defensiveness, conflict for its own sake, or burning through this area faster than it can stabilize. gift: initiative, courage, stamina, directness, and the power to move this area forward expressed through shared depth and vulnerability. voiceNeutral: true","This placement concentrates action, heat, courage, friction, and desire in the life area of shared resources, intimacy, trust, debt, inheritance, and transformation.","You may notice that shared resources, intimacy, trust, debt, inheritance, and transformation repeatedly becomes a place where action, heat, courage, friction, and desire asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: forcing movement before the situation is ready.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mars-8.json
You,placements/house,mars-9,Natal Mars in the 9th House,"tldr: Mars in the 9th house: drive, energy, and assertion push into beliefs, travel, and meaning body: Mars in the 9th house: drive, energy, and assertion push into beliefs, travel, and meaning. Gift: real force there. Watch: friction and impatience. With Mars in the 9th house, drive, assertion, desire, conflict, courage, heat, and the ability to act move through belief, faith, travel, higher learning, publishing, and meaning. This makes how you search for truth, widen your world, and live what you believe a central part of the life. Used consciously, this placement can become initiative, courage, stamina, directness, and the power to move this area forward. Left unconscious, it can become impatience, defensiveness, conflict for its own sake, or burning through this area faster than it can stabilize. gift: initiative, courage, stamina, directness, and the power to move this area forward expressed through wisdom and expansion. voiceNeutral: true","This placement concentrates action, heat, courage, friction, and desire in the life area of beliefs, higher learning, travel, philosophy, and meaning.","You may notice that beliefs, higher learning, travel, philosophy, and meaning repeatedly becomes a place where action, heat, courage, friction, and desire asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: forcing movement before the situation is ready.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mars-9.json
You,placements/house,mercury-1,Natal Mercury in the 1st House,"tldr: Mercury in the 1st house: your mind and communication focus on your identity and body body: Mercury in the 1st house: your mind and communication focus on your identity and body. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 1st house, thinking, speech, learning, writing, business, and the way the mind makes connections move through identity, body, presence, and first response to life. This makes how you enter the room, claim space, and let the world meet you a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through selfhood and embodiment. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of self, body, identity, and first response.","You may notice that self, body, identity, and first response repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-1.json
You,placements/house,mercury-10,Natal Mercury in the 10th House,"tldr: Mercury in the 10th house: your mind and communication focus on career, status, and public role body: Mercury in the 10th house: your mind and communication focus on career, status, and public role. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 10th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through career, public role, reputation, authority, and legacy. This makes how you become visible, take responsibility, and build a life that can be recognized a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through public contribution. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of career, reputation, authority, public role, and contribution.","You may notice that career, reputation, authority, public role, and contribution repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-10.json
You,placements/house,mercury-11,Natal Mercury in the 11th House,"tldr: Mercury in the 11th house: your mind and communication focus on friends, community, and goals body: Mercury in the 11th house: your mind and communication focus on friends, community, and goals. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 11th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through friendship, community, networks, hopes, audiences, and the future. This makes how you belong, collaborate, and give your gifts to something larger than yourself a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through community and future vision. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of friendship, groups, community, hopes, allies, and future plans.","You may notice that friendship, groups, community, hopes, allies, and future plans repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-11.json
You,placements/house,mercury-12,Natal Mercury in the 12th House,"tldr: Mercury in the 12th house: your mind and communication focus on the hidden, spiritual, and unconscious body: Mercury in the 12th house: your mind and communication focus on the hidden, spiritual, and unconscious. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 12th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through solitude, rest, hidden patterns, dreams, release, and spiritual repair. This makes how you meet what is private, unconscious, unfinished, or ready to be released a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through the hidden inner life. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of solitude, the unconscious, hidden things, retreat, isolation, and release.","You may notice that solitude, the unconscious, hidden things, retreat, isolation, and release repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-12.json
You,placements/house,mercury-2,Natal Mercury in the 2nd House,"tldr: Mercury in the 2nd house: your mind and communication focus on money, values, and self-worth body: Mercury in the 2nd house: your mind and communication focus on money, values, and self-worth. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 2nd house, thinking, speech, learning, writing, business, and the way the mind makes connections move through money, resources, values, possessions, and self-worth. This makes how you earn, hold, spend, and define what is worth protecting a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through livelihood and value. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of money, resources, possessions, and values.","You may notice that money, resources, possessions, and values repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-2.json
You,placements/house,mercury-3,Natal Mercury in the 3rd House,"tldr: Mercury in the 3rd house: your mind and communication focus on communication and daily life body: Mercury in the 3rd house: your mind and communication focus on communication and daily life. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 3rd house, thinking, speech, learning, writing, business, and the way the mind makes connections move through communication, learning, siblings, neighbors, and daily movement. This makes how you speak, study, write, listen, and move through the immediate world a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through voice and daily mind. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of communication, siblings, local life, daily movement, and immediate environment.","You may notice that communication, siblings, local life, daily movement, and immediate environment repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-3.json
You,placements/house,mercury-4,Natal Mercury in the 4th House,"tldr: Mercury in the 4th house: your mind and communication focus on home, family, and roots body: Mercury in the 4th house: your mind and communication focus on home, family, and roots. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 4th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through home, family, roots, privacy, and emotional foundations. This makes what makes you feel rooted, protected, and emotionally held a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through home and roots. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of home, family, roots, privacy, and emotional foundation.","You may notice that home, family, roots, privacy, and emotional foundation repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-4.json
You,placements/house,mercury-5,Natal Mercury in the 5th House,"tldr: Mercury in the 5th house: your mind and communication focus on creativity, romance, and play body: Mercury in the 5th house: your mind and communication focus on creativity, romance, and play. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 5th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through creativity, joy, romance, pleasure, play, and children. This makes how you create, flirt, play, risk, and let pleasure be part of life a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through joy and self-expression. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of creativity, romance, play, joy, and self-expression.","You may notice that creativity, romance, play, joy, and self-expression repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-5.json
You,placements/house,mercury-6,Natal Mercury in the 6th House,"tldr: Mercury in the 6th house: your mind and communication focus on work, health, and routine body: Mercury in the 6th house: your mind and communication focus on work, health, and routine. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 6th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through daily work, health, habits, service, maintenance, and labor. This makes how your days are built and whether your routine supports the life you say you want a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through rhythm and service. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of work, routine, service, maintenance, health, and daily obligations.","You may notice that work, routine, service, maintenance, health, and daily obligations repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-6.json
You,placements/house,mercury-7,Natal Mercury in the 7th House,"tldr: Mercury in the 7th house: your mind and communication focus on partnership and one-to-one bonds body: Mercury in the 7th house: your mind and communication focus on partnership and one-to-one bonds. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 7th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through partnership, marriage, clients, contracts, and open conflict. This makes how you meet others, let yourself be met, and handle equality in relationship a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through one-to-one bonds. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of partnership, collaboration, one-to-one bonds, and open others.","You may notice that partnership, collaboration, one-to-one bonds, and open others repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-7.json
You,placements/house,mercury-8,Natal Mercury in the 8th House,"tldr: Mercury in the 8th house: your mind and communication focus on intimacy, shared resources, and transformation body: Mercury in the 8th house: your mind and communication focus on intimacy, shared resources, and transformation. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 8th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through shared resources, trust, intimacy, debt, grief, and deep repair. This makes how you merge, trust, release control, and handle what cannot stay superficial a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through shared depth and vulnerability. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of shared resources, intimacy, trust, debt, inheritance, and transformation.","You may notice that shared resources, intimacy, trust, debt, inheritance, and transformation repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-8.json
You,placements/house,mercury-9,Natal Mercury in the 9th House,"tldr: Mercury in the 9th house: your mind and communication focus on beliefs, travel, and meaning body: Mercury in the 9th house: your mind and communication focus on beliefs, travel, and meaning. Gift: sharp thinking there. Watch: overthinking it. With Mercury in the 9th house, thinking, speech, learning, writing, business, and the way the mind makes connections move through belief, faith, travel, higher learning, publishing, and meaning. This makes how you search for truth, widen your world, and live what you believe a central part of the life. Used consciously, this placement can become language, strategy, adaptability, problem-solving, and the ability to name what is happening. Left unconscious, it can become overthinking, nervous loops, clever avoidance, or talking around the feeling instead of entering it. gift: language, strategy, adaptability, problem-solving, and the ability to name what is happening expressed through wisdom and expansion. voiceNeutral: true","This placement concentrates language, information, decisions, and nervous energy in the life area of beliefs, higher learning, travel, philosophy, and meaning.","You may notice that beliefs, higher learning, travel, philosophy, and meaning repeatedly becomes a place where language, information, decisions, and nervous energy asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.","It can become difficult when this area carries too much of the planet's shadow: overthinking, assuming, or moving too quickly to verify.",The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/mercury-9.json
You,placements/house,moon-1,Natal Moon in the 1st House,"tldr: Moon in the 1st house: emotional needs and comfort center on your identity and body body: Moon in the 1st house: emotional needs and comfort center on your identity and body. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 1st house, emotional needs, instinct, memory, care, and the search for safety move through identity, body, presence, and first response to life. This makes how you enter the room, claim space, and let the world meet you a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through selfhood and embodiment. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of self, body, identity, and first response.","You may notice that self, body, identity, and first response repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-1.json
You,placements/house,moon-10,Natal Moon in the 10th House,"tldr: Moon in the 10th house: emotional needs and comfort center on career, status, and public role body: Moon in the 10th house: emotional needs and comfort center on career, status, and public role. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 10th house, emotional needs, instinct, memory, care, and the search for safety move through career, public role, reputation, authority, and legacy. This makes how you become visible, take responsibility, and build a life that can be recognized a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through public contribution. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of career, reputation, authority, public role, and contribution.","You may notice that career, reputation, authority, public role, and contribution repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-10.json
You,placements/house,moon-11,Natal Moon in the 11th House,"tldr: Moon in the 11th house: emotional needs and comfort center on friends, community, and goals body: Moon in the 11th house: emotional needs and comfort center on friends, community, and goals. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 11th house, emotional needs, instinct, memory, care, and the search for safety move through friendship, community, networks, hopes, audiences, and the future. This makes how you belong, collaborate, and give your gifts to something larger than yourself a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through community and future vision. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of friendship, groups, community, hopes, allies, and future plans.","You may notice that friendship, groups, community, hopes, allies, and future plans repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-11.json
You,placements/house,moon-12,Natal Moon in the 12th House,"tldr: Moon in the 12th house: emotional needs and comfort center on the hidden, spiritual, and unconscious body: Moon in the 12th house: emotional needs and comfort center on the hidden, spiritual, and unconscious. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 12th house, emotional needs, instinct, memory, care, and the search for safety move through solitude, rest, hidden patterns, dreams, release, and spiritual repair. This makes how you meet what is private, unconscious, unfinished, or ready to be released a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through the hidden inner life. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of solitude, the unconscious, hidden things, retreat, isolation, and release.","You may notice that solitude, the unconscious, hidden things, retreat, isolation, and release repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-12.json
You,placements/house,moon-2,Natal Moon in the 2nd House,"tldr: Moon in the 2nd house: emotional needs and comfort center on money, values, and self-worth body: Moon in the 2nd house: emotional needs and comfort center on money, values, and self-worth. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 2nd house, emotional needs, instinct, memory, care, and the search for safety move through money, resources, values, possessions, and self-worth. This makes how you earn, hold, spend, and define what is worth protecting a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through livelihood and value. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of money, resources, possessions, and values.","You may notice that money, resources, possessions, and values repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-2.json
You,placements/house,moon-3,Natal Moon in the 3rd House,"tldr: Moon in the 3rd house: emotional needs and comfort center on communication and daily life body: Moon in the 3rd house: emotional needs and comfort center on communication and daily life. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 3rd house, emotional needs, instinct, memory, care, and the search for safety move through communication, learning, siblings, neighbors, and daily movement. This makes how you speak, study, write, listen, and move through the immediate world a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through voice and daily mind. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of communication, siblings, local life, daily movement, and immediate environment.","You may notice that communication, siblings, local life, daily movement, and immediate environment repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-3.json
You,placements/house,moon-4,Natal Moon in the 4th House,"tldr: Moon in the 4th house: emotional needs and comfort center on home, family, and roots body: Moon in the 4th house: emotional needs and comfort center on home, family, and roots. Gift: deep feeling there. Watch: moods ride on it. With the Moon in the 4th house, emotional needs, instinct, memory, care, and the search for safety move through home, family, roots, privacy, and emotional foundations. This makes what makes you feel rooted, protected, and emotionally held a central part of the life. Used consciously, this placement can become emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs. Left unconscious, it can become mood-driven choices, over-attachment, defensiveness, or letting old emotional patterns run this area. gift: emotional intelligence, responsiveness, intuition, and the ability to nurture what this house governs expressed through home and roots. voiceNeutral: true","This placement concentrates emotion, instinct, needs, and daily rhythm in the life area of home, family, roots, privacy, and emotional foundation.","You may notice that home, family, roots, privacy, and emotional foundation repeatedly becomes a place where emotion, instinct, needs, and daily rhythm asks for attention, choice, or development.","It can help by making this area of life more active, instructive, or meaningful.",It can become difficult when this area carries too much of the planet's shadow: letting a temporary mood make the decision.,The question is how to work with this house consciously rather than treating it as a fixed verdict.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/placements/house/moon-4.json
